datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-02 17:45:00,25348.49572053403,16.4225
2022-08-02 18:00:00,26530.990708630252,16.16
2022-08-02 18:15:00,27811.458356608735,16.0025
2022-08-02 18:30:00,29125.365418175654,15.845
2022-08-02 18:45:00,30442.653404212335,15.6875
2022-08-02 19:00:00,31732.26001454032,15.53
2022-08-02 19:15:00,32912.00600082879,15.225
2022-08-02 19:30:00,34002.591640546445,14.92
2022-08-02 19:45:00,34975.41572529566,14.615
2022-08-02 20:00:00,35804.46376511976,14.31
2022-08-02 20:15:00,36558.714729431915,14.27
2022-08-02 20:30:00,37127.915464113896,14.23
2022-08-02 20:45:00,37498.050991790216,14.19
2022-08-02 21:00:00,37660.10332242098,14.15
2022-08-02 21:15:00,37596.474142187384,14.07
2022-08-02 21:30:00,37322.54407931963,13.99
2022-08-02 21:45:00,36845.106821047164,13.91
2022-08-02 22:00:00,36175.94740824406,13.83
2022-08-02 22:15:00,35328.84757362508,13.7425
2022-08-02 22:30:00,34326.81662442793,13.655
2022-08-02 22:45:00,33193.654577267625,13.5675
2022-08-02 23:00:00,31955.78522087248,13.48
2022-08-02 23:15:00,30621.571698001968,13.335
2022-08-02 23:30:00,29240.02274233358,13.19
2022-08-02 23:45:00,27840.336290212854,13.045
2022-08-03 00:00:00,26450.902107806767,12.9
2022-08-03 00:15:00,25227.075785416717,13.1275
2022-08-03 00:30:00,24064.668370003415,13.355
2022-08-03 00:45:00,22985.115434663076,13.5825
2022-08-03 01:00:00,22006.351773712206,13.81
2022-08-03 01:15:00,21070.833168935547,13.83
2022-08-03 01:30:00,20260.105937086875,13.85
2022-08-03 01:45:00,19579.897525403925,13.87
2022-08-03 02:00:00,19031.78824381056,13.89
2022-08-03 02:15:00,18603.927478776423,13.8825
2022-08-03 02:30:00,18299.821093828312,13.875
2022-08-03 02:45:00,18110.31764718178,13.8675
2022-08-03 03:00:00,18023.633578151588,13.86
2022-08-03 03:15:00,18011.309847082066,13.81
2022-08-03 03:30:00,18072.825960171867,13.76
2022-08-03 03:45:00,18192.309822016818,13.71
2022-08-03 04:00:00,18353.85788639136,13.66
2022-08-03 04:15:00,18556.81240697441,13.6525
2022-08-03 04:30:00,18772.39326359044,13.645
2022-08-03 04:45:00,18988.137326937547,13.6375
2022-08-03 05:00:00,19193.64771012244,13.63
2022-08-03 05:15:00,19358.49203740548,13.5575
2022-08-03 05:30:00,19499.550184209154,13.485
2022-08-03 05:45:00,19613.882040682656,13.4125
2022-08-03 06:00:00,19701.051958169068,13.34
2022-08-03 06:15:00,19778.438858042042,13.3125
2022-08-03 06:30:00,19834.46116372904,13.285
2022-08-03 06:45:00,19874.69278210475,13.2575
2022-08-03 07:00:00,19905.921332820017,13.23
2022-08-03 07:15:00,19952.86625705471,13.2525
2022-08-03 07:30:00,20006.03192995395,13.275
2022-08-03 07:45:00,20072.826938305996,13.2975
2022-08-03 08:00:00,20159.85900531389,13.32
2022-08-03 08:15:00,20300.872472013547,13.425
2022-08-03 08:30:00,20471.21274604496,13.53
2022-08-03 08:45:00,20672.69379827808,13.635
2022-08-03 09:00:00,20905.012406248166,13.74
2022-08-03 09:15:00,21140.72727230067,13.7725
2022-08-03 09:30:00,21400.087132417782,13.805
2022-08-03 09:45:00,21676.360722137204,13.8375
2022-08-03 10:00:00,21961.021575537594,13.87
2022-08-03 10:15:00,22285.344746312803,14.0225
2022-08-03 10:30:00,22597.077772803044,14.175
2022-08-03 10:45:00,22884.708807836556,14.3275
2022-08-03 11:00:00,23136.75330275713,14.48
2022-08-03 11:15:00,23326.861139477358,14.5875
2022-08-03 11:30:00,23460.776351625827,14.695
2022-08-03 11:45:00,23530.48643151657,14.8025
2022-08-03 12:00:00,23530.18157999832,14.91
2022-08-03 12:15:00,23448.9477101653,14.995
2022-08-03 12:30:00,23294.28064927449,15.08
2022-08-03 12:45:00,23069.118057487405,15.165
2022-08-03 13:00:00,22779.66648115443,15.25
2022-08-03 13:15:00,22437.943914215855,15.3425
2022-08-03 13:30:00,22053.889400312804,15.435
2022-08-03 13:45:00,21642.793494838374,15.5275
2022-08-03 14:00:00,21222.30453048851,15.62
2022-08-03 14:15:00,20784.4455267157,15.6325
2022-08-03 14:30:00,20377.361528647463,15.645
2022-08-03 14:45:00,20022.250548992713,15.6575
2022-08-03 15:00:00,19740.081696297337,15.67
2022-08-03 15:15:00,19525.96142301667,15.61
2022-08-03 15:30:00,19422.99236270358,15.55
2022-08-03 15:45:00,19446.929872656234,15.49
2022-08-03 16:00:00,19610.397193902478,15.43
2022-08-03 16:15:00,19894.02412216308,15.2875
2022-08-03 16:30:00,20330.85717203519,15.145
2022-08-03 16:45:00,20921.14901446263,15.0025
2022-08-03 17:00:00,21660.46503114933,14.86
2022-08-03 17:15:00,22534.507852150942,14.7025
2022-08-03 17:30:00,23534.66612275832,14.545
2022-08-03 17:45:00,24642.869138163373,14.3875
2022-08-03 18:00:00,25837.159282812056,14.23
2022-08-03 18:15:00,27089.689566435914,14.065
2022-08-03 18:30:00,28375.11933554372,13.9
2022-08-03 18:45:00,29663.688488657837,13.735
2022-08-03 19:00:00,30924.643331895295,13.57
2022-08-03 19:15:00,32167.3752856411,13.5225
2022-08-03 19:30:00,33321.60664336966,13.475
2022-08-03 19:45:00,34359.02115705085,13.4275
2022-08-03 20:00:00,35253.86387210924,13.38
2022-08-03 20:15:00,36041.05125011825,13.5
2022-08-03 20:30:00,36644.81247082345,13.62
2022-08-03 20:45:00,37051.27366097404,13.74
2022-08-03 21:00:00,37251.5085374046,13.86
2022-08-03 21:15:00,37224.674623792744,13.93
2022-08-03 21:30:00,36989.42443829401,14.0
2022-08-03 21:45:00,36552.48700823283,14.07
2022-08-03 22:00:00,35925.53337285476,14.14
2022-08-03 22:15:00,35086.298296235735,14.0975
2022-08-03 22:30:00,34093.48704109559,14.055
2022-08-03 22:45:00,32970.66709986643,14.0125
2022-08-03 23:00:00,31744.004006622567,13.97
2022-08-03 23:15:00,30460.245795067298,13.9825
2022-08-03 23:30:00,29129.447991025787,13.995
2022-08-03 23:45:00,27780.52397890262,14.0075
2022-08-04 00:00:00,26441.587520593544,14.02
