datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-03 04:00:00,12641.307010893539,13.66
2022-08-03 04:15:00,12840.001026249545,13.6525
2022-08-03 04:30:00,13061.45950932314,13.645
2022-08-03 04:45:00,13297.772455670214,13.6375
2022-08-03 05:00:00,13541.65845275434,13.63
2022-08-03 05:15:00,13783.109359249303,13.5575
2022-08-03 05:30:00,14020.132847594523,13.485
2022-08-03 05:45:00,14248.225488081376,13.4125
2022-08-03 06:00:00,14463.940587369518,13.34
2022-08-03 06:15:00,14667.317601890534,13.3125
2022-08-03 06:30:00,14854.473262683494,13.285
2022-08-03 06:45:00,15024.840105482243,13.2575
2022-08-03 07:00:00,15178.578898325912,13.23
2022-08-03 07:15:00,15319.13337174543,13.2525
2022-08-03 07:30:00,15444.88997382374,13.275
2022-08-03 07:45:00,15557.14955791613,13.2975
2022-08-03 08:00:00,15657.223397304135,13.32
2022-08-03 08:15:00,15750.74883509987,13.425
2022-08-03 08:30:00,15834.078747131023,13.53
2022-08-03 08:45:00,15907.622557005645,13.635
2022-08-03 09:00:00,15971.27440354562,13.74
2022-08-03 09:15:00,16020.42593711248,13.7725
2022-08-03 09:30:00,16057.792296829542,13.805
2022-08-03 09:45:00,16081.625119599596,13.8375
2022-08-03 10:00:00,16089.738268990322,13.87
2022-08-03 10:15:00,16086.153883549376,14.0225
2022-08-03 10:30:00,16061.681368756786,14.175
2022-08-03 10:45:00,16013.672808001324,14.3275
2022-08-03 11:00:00,15939.695255530736,14.48
2022-08-03 11:15:00,15835.29000426204,14.5875
2022-08-03 11:30:00,15701.51649875213,14.695
2022-08-03 11:45:00,15537.804653178317,14.8025
2022-08-03 12:00:00,15344.57201092949,14.91
2022-08-03 12:15:00,15122.140015504428,14.995
2022-08-03 12:30:00,14874.50361121065,15.08
2022-08-03 12:45:00,14605.715760128258,15.165
2022-08-03 13:00:00,14321.11358848954,15.25
2022-08-03 13:15:00,14027.674800239642,15.3425
2022-08-03 13:30:00,13732.68830018291,15.435
2022-08-03 13:45:00,13444.817081327892,15.5275
2022-08-03 14:00:00,13173.480146908169,15.62
2022-08-03 14:15:00,12924.24966852543,15.6325
2022-08-03 14:30:00,12711.603175274946,15.645
2022-08-03 14:45:00,12545.560014532784,15.6575
2022-08-03 15:00:00,12435.693483147805,15.67
2022-08-03 15:15:00,12386.849976452755,15.61
2022-08-03 15:30:00,12410.635062313517,15.55
2022-08-03 15:45:00,12513.27960810668,15.49
2022-08-03 16:00:00,12699.297786138546,15.43
2022-08-03 16:15:00,12966.76534503248,15.2875
2022-08-03 16:30:00,13320.58218028597,15.145
2022-08-03 16:45:00,13758.899031399513,15.0025
2022-08-03 17:00:00,14277.543643679119,14.86
2022-08-03 17:15:00,14869.220736287902,14.7025
2022-08-03 17:30:00,15526.045187616995,14.545
2022-08-03 17:45:00,16237.257808605716,14.3875
2022-08-03 18:00:00,16990.269993029244,14.23
2022-08-03 18:15:00,17770.548916811553,14.065
2022-08-03 18:30:00,18563.18720901956,13.9
2022-08-03 18:45:00,19352.072461858934,13.735
2022-08-03 19:00:00,20120.719066145874,13.57
2022-08-03 19:15:00,20859.094238519523,13.5225
2022-08-03 19:30:00,21544.919833233376,13.475
2022-08-03 19:45:00,22163.260026336422,13.4275
2022-08-03 20:00:00,22700.555548865304,13.38
2022-08-03 20:15:00,23154.101039642956,13.5
2022-08-03 20:30:00,23505.08444442133,13.62
2022-08-03 20:45:00,23746.15091223024,13.74
2022-08-03 21:00:00,23872.508144941326,13.86
2022-08-03 21:15:00,23879.339103118786,13.93
2022-08-03 21:30:00,23769.996783895138,14.0
2022-08-03 21:45:00,23547.826673502645,14.07
2022-08-03 22:00:00,23218.771540246795,14.14
2022-08-03 22:15:00,22785.077111261,14.0975
2022-08-03 22:30:00,22263.363726617954,14.055
2022-08-03 22:45:00,21665.98544035468,14.0125
2022-08-03 23:00:00,21006.7751225268,13.97
2022-08-03 23:15:00,20303.62949227405,13.9825
2022-08-03 23:30:00,19569.12578068177,13.995
2022-08-03 23:45:00,18819.045350722925,14.0075
2022-08-04 00:00:00,18068.956600957015,14.02
